#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
PWY-7374	721.8373	708.5908	814.0718	996.976	1151.8331	1477.9838	1579.2374	3289.6034	551.128	817.3428	1148.9472	1463.6291	859.5	503.3829	1602.8521	1654.6523	594.7641	597.6514	940.0784	508.8973	123.3764	714.5	1134.4831	1386.7612	2001.348	1104.0021	818.0953	983	2103.1807	1515.046	1569.7129	942.652	813.8821	2579.3147	1354.2385	334.138	518.4489	190.2387	193.1211	712.9122	179.3221	340.3851	534.3926	408.2416	598.2562	420.7759	884.8391	447	457.0576	144.4226	273.5895	340.5665	225.7427	510.0561	154.8608	90.0578	463.7949	426.0619	593.5676	488.3377	147	409.224	446.5	398.5904	1537.6381	239.5148	330.9227	508.9575	904.6781	2305.0742	652.1568	2014.9821	2183.3459	7651.5836	12194.0022	818.5375	13798.2882	402.4407	360	1492.0364	2278.5172	51	1645.0011	596	2853.9515	549.7634	2529.3923	190.9794	32	23.1081	0	4423.1351	6087.0134	1316.4696	3629.1074	606.211	2684.1572	931	4033.9645	4480.7589	3636.5399	1587.7298	780.5075	4955.0011	2044.1255	1158.9783	247.4063	721.1682	224.1904	309.5581	187.5407	56.7184	381.5345	214.7679	361.8781	832.2911	264.1578	916.0523	256.4846	500.6481	118.1433	281.0297	463.7817	332.6281	688	1347.5968	520.849	462.4483	167.5227	
PWY-7376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.2355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.5086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-7377	112.0417	39.8867	220.992	497.0764	0	0	1707.0098	1110.1845	1411.3138	106.1648	203.2158	2536.4575	1644.6653	1012.1139	838.9443	3543.1839	2106.0947	2482.5694	241.2872	47.2044	0	578.6001	59.1363	624.7882	52.9619	123.5721	0	174.0122	0	59.7307	0	1621.3618	4432.5679	284.3298	0	370.2408	151.1916	486.746	690.2678	0	0	1368.2682	266.1541	1372.1774	243.7902	385.0317	1646.0446	1355.7756	1977.8842	322.415	2013.2992	1913.9863	1241.9917	1149.1526	0	0	916.2079	0	969.4602	124.1241	0	0	0	120.3299	0	97.4473	32.6539	2193.1889	2564.6572	430.3177	0	123.0326	0	0	0	0	0	0	0	195.1887	26.4772	255.6347	26.0581	101.8979	205.0043	0	114.2304	125.4119	576.5561	0	44.6818	225.6588	137.1669	604.0265	0	0	83.0433	90.7683	0	0	64.6751	674.1538	2306.9582	539.3519	78.9915	33.2224	0	0	39.2761	0	0	0	0	0	0	39.7459	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-7391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6259	0	0	0	11.9866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-7392	10807.2682	11253.0645	8546.9654	19726.5638	11419.1969	15631.791	30817.3586	49686.8612	14564.1232	13565.5481	14623.8512	13665.428	13210.5665	15172.7507	16611.7735	13973.8077	10745.0464	19453.6631	16313.4322	16801.9766	5073.7894	13455.2814	13159.0546	12985.7263	13658.5757	14827.3718	21195.0212	16736.6355	25694.3711	19913.5155	15512.746	9670.6343	14715.687	15627.9523	20158.4197	17087.3967	19062.6983	11903.2664	12952.124	10991.2824	15385.9638	13105.937	13671.6084	13074.2194	19246.1855	12989.0527	11078.2783	11514.2033	14429.8525	7970.8565	11825.0572	11730.7416	9231.4808	14378.367	9438.812	8222.9069	17528.3107	10180.7852	15416.9015	12410.3572	8111.2409	11743.5106	13309.5525	11367.3927	19562.8142	14068.0249	7483.948	11618.132	14236.478	16454.3646	16535.9829	12479.1828	6285.2882	18072.8415	22633.9936	4474.0826	27055.2755	5090.336	913.5203	9103.5967	15427.5526	2000.0479	5917.9156	6509.7945	12695.1893	5556.7221	11078.784	4448.8541	1478.7558	12267.796	9948.247	12140.525	15256.8211	6108.1199	15866.1188	9115.9799	10304.4133	8232.0292	10467.4722	19055.7845	13230.3809	13975.7145	6864.9892	29162.2844	8463.4928	17003.1252	10078.1624	8638.7827	7130.3647	11691.0169	8412.4479	7682.0179	12367.4561	10263.327	10887.8793	14769.4747	10795.1546	12153.8565	15732.7047	12873.3519	6007.2008	11940.925	12032.1596	10336.7299	8775.7839	15127.5054	11319.4502	11977.3557	8445.4927	
PWY-7400	19793.4227	22175.5495	17839.9527	21553.2639	22192.1337	16249.898	35605.4544	48084.1293	11233.2136	14209.2261	24377.3337	16620.4252	12747.2258	17181.9883	16135.2267	17216.3401	13531.0109	21135.3387	18932.431	20209.9971	15187.8457	15005.9438	11881.0533	12550.6857	17139.6399	14140.531	20765.9102	14738.1896	25718.0275	24850.8623	19409.1563	13770.7968	17829.5574	19861.048	23821.5307	12201.7417	24990.016	10421.805	8904.4199	17091.3759	12086.1266	11982.2563	12788.4307	9829.4639	16185.2608	15618.112	8637.4019	9865.0537	11290.5845	6163.7732	9810.6584	10520.0051	7338.2279	15900.0198	8717.1491	9572.1773	16942.1128	7501.9293	12701.3792	11027.8361	5413.2811	9295.8108	12133.6845	6095.5883	20613.579	11476.6153	6088.2863	9611.7126	13335.1617	22644.5653	12802.7335	10345.565	5779.7464	17125.7235	21858.6884	3633.7692	27415.3466	3243.5693	1241.7852	7697.8797	12500.1772	1911.5728	5990.8702	4128.9375	11811.5583	3732.1123	8746.7791	2324.3005	1590.8812	9653.4411	7912.5931	11073.5987	13514.512	5058.1829	13461.1982	7949.0963	9091.9332	6267.9131	10392.9922	15728.488	10697.5873	9425.0505	6034.1973	29022.2145	6261.9371	19779.8479	7950.9816	9245.6131	9460.943	9020.9391	8465.5092	3582.737	9649.3927	9722.5778	11000.4879	16478.6354	9774.8688	9064.9603	15535.5272	12057.153	3803.3097	9538.7151	9515.9051	7386.2037	13183.5135	17102.7881	13245.5321	13269.647	6842.4323	
PWY-7431	0	0	0	0	0	45.2821	94.2892	35.7801	33.2945	31.9734	0	0	0	0	0	22.6164	0	47.9822	0	34.4213	0	0	0	15.992	0	0	0	21.5486	0	90.4024	0	74.2709	0	39.5018	0	91.7752	0	0	0	0	103.5615	41.2783	0	41.2731	0	19.7157	0	0	0	18.6455	29.1848	0	54.5002	132.9542	55.8346	0	33.3007	19.9805	0	0	0	0	0	31.9594	35.2117	83.7074	0	100.0487	45.2865	169.26	0	0	0	0	0	3.3314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.2225	0	0	0	0	0	0	0	41.341	0	0	0	0	0	0	34.6281	0	0	0	0	33.0638	0	0	0	0	0	24.3011	0	33.2928	0	0	0	0	0	
PWY-7446	0	0	0	0	0	0	0	9.0783	0	0	0	0	0	0	0	1	0	1.8958	0	0	0	0	0	0	0.8887	0	0	2.0513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6431	0	0	0	0	0	0	0	1.86	0	2	6.1524	0	0	0	0	0	0	0	3.86	0	4.7014	0	0	0	0	0	14.4744	0	1.886	0	0	0	0	0	0	10.86	0.86	0	1.86	0	0	0	0	0	0	12.71	0	0	7.57	0	0	0	14.29	1.1389	3.2897	0	0	0	0	0.57	15.8501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	
PWY-7456	3636.969	926.9994	1892.7602	1626.8294	2717.4342	2740.7712	4948.0325	6168.3244	3210.4429	1046.2062	4513.9928	3930.4478	1883.7665	1127.6382	1855.2188	4257.5691	3202.4427	2705.9002	2770.2595	3271.8453	998.4408	1374.6108	1638.2106	1513.5022	2709.1778	1310.0342	1317.1058	1067.687	2785.0187	1853.1212	1458.232	2033.7786	4401.535	1503.4457	1888.7654	4917.0347	801.9624	2710.1933	1788.4656	2588.4475	2389.5292	2621.0501	1481.6494	3201.0485	1353.1151	3688.5338	3115.982	1742.2923	2967.2254	1038.4345	3961.4591	3370.6776	2100.884	2117.0006	2053.9325	850.9067	2023.0134	1633.6247	2258.4798	3153.9496	814.9167	2651.2079	907.6186	2169.1131	2059.9368	1987.4445	850.6142	3439.1603	6764.2204	2392.6257	2106.3933	893.0519	99.624	822.6179	1788.7508	223.5079	1969.7057	721.4336	0	898.4777	309.7017	69.8548	183.3292	196.0151	339.0691	654.9693	1055.3576	662.2798	99.2402	2448.6513	412.6497	505.0064	1736.3366	440.6448	459.4015	881.6723	100.7034	152.8686	77.0009	4335.3057	392.7774	2046.6833	2769.9639	873.5869	152.5633	2400.8206	945.0648	1196.418	1027.7947	1512.9131	1773.6155	1459.5912	966.8319	1043.9098	355.7948	2072.8018	641.5447	762.2987	905.8769	925.3091	2107.6216	1694.2975	1801.0917	1162.0725	1109.6178	1605.3053	2054.225	1240.329	1257.1021	
PWY-7527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.8567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-7539	12874.0519	11495.8318	13857.1387	12243.3055	14305.0527	9831.9604	21366.1336	24793.7189	8703.3519	8125.225	19248.4237	12183.0137	8927.4835	11689.2902	10217.0726	13160.7741	11162.5337	13318.9335	14993.4943	11203.9548	9203.5562	8623.368	7935.4217	8023.8699	11039.295	9618.2142	11606.2999	10230.5893	13385.4418	13270.6114	9886.1141	8583.477	10287.4748	10629.9462	15248.2375	12756.3943	12678.2291	11565.0935	8002.1771	12450.5371	7669.389	8097.9793	6291.7669	8263.9159	10641.9891	13398.3756	7957.0285	7679.7458	10177.0153	4102.7075	8846.2552	9931.9019	5736.111	11841.1206	5153.5196	8459.9617	9597.5377	6505.9685	9574.3447	10162.2151	5457.4169	11370.9725	7085.2999	7758.937	11294.3537	7562.2992	4580.5617	7973.5208	13732.1334	14416.5202	11626.789	8159.8527	2336.7142	7870.5777	11251.3726	2026.1163	8865.6925	3129.0329	606.4833	4621.7949	9036.4104	3787.4778	2594.5307	4612.3864	6876.3653	3361.4144	6794.0944	2444.9342	2023.1837	5812.8856	10447.5958	5265.0752	7578.5354	3254.4255	10397.7238	5970.893	5475.1138	5211.8744	3424.8521	13239.6208	6720.4674	8874.8802	7413.4883	14021.1322	4542.0519	14126.6519	8965.8642	9678.29	10494.7278	9501.9737	9788.9443	6643.3775	10300.2915	9784.7546	11446.0636	17323.6782	9565.0954	8223.8482	12442.931	13500.7256	6746.4736	11665.6084	10430.6084	9246.2009	11916.5289	15533.292	13297.0447	13396.4382	8807.4426	
PWY-7560	22629.3476	23967.6317	20298.87	22402.3693	24305.0732	17234.887	39083.2433	44923.5588	12324.4686	15294.8463	26767.8026	19144.2737	13530.1536	18297.5396	16803.5561	18960.2904	15785.4747	22300.8251	21788.3601	21515.946	16942.1359	14723.7748	11886.7128	13138.7656	18761.4098	15193.9781	20395.4687	15200.7423	25133.9918	25846.9948	20376.9132	15581.1649	20303.0472	25497.1141	25947.6289	15578.5051	25706.8978	14041.3144	10923.5897	19114.2727	13206.8241	13036.4118	11664.3037	11349.5719	18214.0457	17313.813	10536.231	10704.3986	12678.9661	6715.5017	11583.6463	12841.0527	8009.8708	17381.9281	8530.8853	11639.5126	15901.4608	8728.788	14060.2417	13392.7302	7024.1823	12310.5519	11857.3079	9557.0778	21033.6503	11960.8729	6541.3644	10956.6377	17707.2754	30799.0028	14951.9069	10985.1607	4853.3994	15312.8981	21501.5885	3387.1951	23351.2362	4075.7886	714.8123	7275.3106	12804.6152	1558.4453	4678.0305	5293.4246	10582.4203	4383.0475	9576.1509	3534.6893	1165.4886	9884.2841	11761.7424	9860.4857	13393.2339	4726.002	13893.8084	7753.3636	8529.0545	6494.1924	8239.6372	17556.1791	10892.3718	12353.6288	5501.2186	41168.9854	6757.1751	21621.9821	10329.4263	11584.9956	12501.7876	11560.0303	11595.6199	6868.4647	12698.1108	12895.9585	13854.4636	22076.7112	14061.6375	10863.6683	16688.8099	16078.293	6864.8979	13101.9719	13376.5122	10195.6585	16028.5417	21673.6177	16565.3123	18200.9966	9519.549	
PWY-7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.5528	0	0	0	0	0	0	0	0	0	0	0	0	0	39.7788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-7663	26942.3478	28172.5807	23845.3055	33975.5279	28421.0901	26219.2609	52286.0949	94870.0969	37363.5337	23596.7307	33129.5862	24074.2588	22052.6111	25655.0211	27830.106	23983.4609	19455.0712	31459.5922	28633.832	29609.1687	18711.2007	23268.7768	24603.6373	21587.7849	24298.5887	25431.7017	38032.6156	31743.2298	44624.0552	35365.921	27335.794	18778.726	24652.4778	29910.5286	35014.6491	31858.5734	34912.369	21048.4725	33733.2725	23040.8121	38889.6503	20994.8869	33487.2406	28909.2678	34688.8286	24222.8189	18316.9659	20186.5684	31116.8162	20526.0975	19875.1422	18777.3243	18925.5296	23454.2104	17943.1815	13954.5402	33124.049	24003.2267	28327.1662	21399.8964	18542.9722	19512.3443	26505.3751	30698.3675	33536.7186	35754.6532	16004.4959	19870.062	23409.1101	37392.4705	30786.0792	23739.9448	53227.0334	44371.8312	33070.4583	60351.3523	58586.4257	27017.2003	53322.3876	41002.3608	45149.5658	64296.2264	46573.3923	26929.5929	34728.9773	41263.5682	22089.5533	30475.8908	36044.4808	47268.3101	15680.6802	44576.8232	30411.7113	47026.4659	32250.9298	22946.7572	30810.5027	46153.3839	59071.6461	32474.6038	41301.8608	24829.3911	15344.4891	48286.9998	48848.5598	30688.536	14247.4549	13902.1331	15299.3683	20215.6828	15815.6512	13244.8761	19134.9305	17474.3157	17982.6246	26819.3163	18406.8151	18895.0567	27276.7906	20448.9195	8948.1707	20960.367	18200.3609	16790.5123	19759.506	26886.6669	20834.1139	21573.9387	12416.4562	
PWY-7664	360.6751	48.9417	263.6427	143.7807	170.102	356.1071	574.8827	813.6912	215.4377	268.0885	974.4325	1261.9874	171.2791	147.8124	113.0834	122.0726	253.5651	485.6066	330.9102	74.0731	381.0334	75.4316	131.1167	68.4504	89.409	316.4719	129.8945	210.3298	171.7442	132.6593	149.2397	202.8892	251.9763	81.7291	129.869	653.2092	55.9384	474.8303	145.1663	96.3243	249.1445	165.6955	211.6648	111.7008	518.1969	845.9232	605.0267	253.9768	367.9846	39.1483	108.3017	164.8974	477.3503	435.3289	17.4883	426.2484	99.1947	102.5956	67.0902	174.0185	177.3201	167.2226	141.2299	332.47	149.3416	157.7191	199.8643	205.7241	919.5645	354.6862	380.3381	248.2496	0	0	0	18.2503	0	43.3188	131.6963	242.3332	0	471.6713	87.9533	0	0	0	0	0	76.4516	0	7.6892	34.9091	0	6.9902	0	533.6394	4.0014	18.129	0	4.0037	31.9394	0	21.2945	103.0644	32.1451	474.7443	175.5983	163.8632	179.4858	279.4032	320.2381	0	155.9204	105.9537	83.7306	145.0585	269.5462	172.509	61.5042	479.3377	1.0149	178.145	736.4564	89.27	153.1777	246.5853	513.3622	182.3355	171.2546	
PWY-841	12888.4416	11790.7309	10613.9071	23908.7376	15466.7351	19535.1517	32902.6373	80285.1949	34509.5656	16838.4513	17953.7678	15387.1058	16683.7252	14930.8319	22317.4944	15115.8741	10606.4965	19575.3148	17937.1225	20191.3121	7519.7671	16343.3669	21172.2626	17321.9484	15744.1636	20064.204	30079.2884	26254.6157	35242.1946	22171.7397	17064.797	9889.6963	13827.9237	15183.0341	22502.8947	27738.5693	20955.6587	16095.9256	31209.2496	14080.8193	35705.4214	16243.5796	30261.9834	26054.252	28223.6543	16828.3331	15535.7002	16410.5543	26001.9692	19286.7345	16262.4184	13376.0488	16613.9991	15997.7217	15744.2498	11054.3312	27320.7668	22095.6628	24477.3534	17053.3789	16871.6336	16237.8393	22556.0187	28739.8449	24789.0859	32693.3681	14089.5779	16612.0648	17875.5571	18251.8357	26653.4754	22555.545	52712.0252	43422.6756	30910.7094	59832.3511	57573.9763	23168.8114	52597.5844	40107.6733	43521.0088	62361.3243	45379.2158	23727.3111	34096.2226	40500.4208	20629.5812	25979.1175	34698.9623	46367.2026	13189.198	43705.2998	29204.6855	46556.8288	30222.1873	20787.5863	29749.2511	45139.5835	58473.1983	28443.8568	40023.4768	22153.6746	12740.5688	26593.4477	47628.7275	20719.8834	10525.8576	7843.9553	10073.9503	16311.5234	10569.7152	10989.9489	13742.9879	12069.5336	9856.3162	15884.978	10524.9267	16156.931	20508.8334	11093.726	5267.6089	15013.019	11415.3459	13250.329	10242.4786	15757.41	10994.2466	10042.8598	8812.7502	
PWY-922	2209.9198	2928.5013	1592.6408	9664.6764	1793.4496	7517.6158	13196.2439	36878.7092	8890.7709	6855.2243	3187.1061	4039.2116	7228.9535	7409.2313	8746.9173	3579.092	3404.8771	10195.5832	5914.2859	6746.4387	899.7265	7398.6246	7294.8926	6656.8865	3961.7265	8120.1195	13209.3689	10436.736	15520.7031	7410.3879	5817.2345	2615.0057	4264.9052	3227.3383	7788.8748	8373.8889	7995.5276	4601.7717	6995.2119	2024.9886	13523.1453	8432.098	12189.5331	7460.1028	11661.3821	4634.2797	5565.2016	7191.1059	14783.6134	5865.0089	5586.1325	6009.4906	11262.477	5434.9667	5610.3073	3004.041	12956.598	4805.9682	8486.1087	5450.2684	4279.1531	3361.4192	8982.7474	3792.9455	10541.9318	9665.6751	4803.2804	7423.2383	4805.8984	3753.8064	9919.086	6055.161	2470.2999	4084.333	2979.8388	1737.5509	4809.3939	28406.14	17416.9048	7274.9527	7623.3508	9312.6553	14961.4229	23658.7288	5660.3429	10063.4286	12764.9616	36799.0084	39148.7792	641.1729	3796.5762	6278.9817	3239.7104	725.7535	2860.4725	8686.9243	2518.5219	2708.5139	3293.1944	6451.22	3439.9118	12888.5745	27976.0876	7687.979	14652.9298	7180.4735	6304.5232	3233.0976	2195.9319	6018.5032	3268.3931	6320.6262	7656.1785	4655.1676	5051.9398	5121.4938	4792.7745	11387.519	8021.5564	6154.0817	3126.2347	6251.2382	6587.9077	6299.2616	2694.5758	5143.548	4233.4132	4281.899	4522.2552	
PWY0-1061	429.9769	485.2834	1865.0165	834.0838	3797.044	1431.3607	1957.0599	3720.2443	285.3643	765.8734	5527.5852	2036.454	484.0466	2420.6841	828.588	982.4322	714.5366	1060.319	952.8597	2228.2611	2518.1611	728.5577	2052.8126	803.7186	1593.4332	297.0889	3650.6897	1187.8628	499.9938	2291.2493	1341.5345	551.8568	298.9749	359.5715	1121.5488	391.3046	333.2487	947.003	296.623	3127.536	778.3201	1309.3161	903.9406	215.1538	520.6554	3421.3142	1063.265	396.6378	714.0512	885.9313	687.8328	440.8372	562.9168	1325.6167	2731.9844	2557.6441	689.1499	1465.5631	2135.7899	2664.2375	349.4666	717.2641	1806.0849	137.9443	558.8882	371.9823	363.5615	315.2687	467.5165	600.2361	395.2195	2059.7418	110.886	1513.7065	1727.6849	724.6861	2020.8405	677.8081	1002.1811	855.5904	1562.0008	8671.676	1468.2152	586.183	2580.3114	393.5381	649.5315	187.0132	928.2532	10254.8167	1588.8088	1262.8429	1016.8129	2002.5495	636.4879	2381.4088	522.6785	797.9207	537.5961	1240.2777	954.8629	925.345	6429.0612	811.5015	505.2108	1502.2653	1547.7549	2427.4364	1182.6302	1149.5834	707.8515	440.8938	1186.862	1115.3962	1503.4495	1970.8453	490.603	1159.7047	1581.8956	667.161	320.9711	467.2042	403.1548	434.0843	1566.2306	3002.4097	1834.1625	857.003	1357.9367	
PWY0-1241	938.8988	740.1526	1208.3278	1326.9143	2990.7831	2116.8699	1908.7026	4205.407	438.8024	808.494	1978.0656	2248.711	1073.5851	259.7143	2286.5482	2326.5776	681.7728	623.9132	919.733	1348.8675	327.7547	438.4449	1841.4749	2070.1869	2738.3925	1403.684	815.7216	435.6865	2006.8151	1904.9486	1818.884	876.3417	639.3603	3292.3813	1660.3655	742.6453	532.4473	458.6164	222.395	2265.9409	588.6719	842.0093	757.4491	315.1246	502.8429	1159.7167	1212.7766	544.3304	102.9534	191.0373	463.0863	420.1532	277.7014	654.7535	1459.3759	514.7928	414.505	1063.6677	1603.164	1449.9271	212.5427	542.3056	361.6552	183.7492	1200.8079	273.8347	200.8948	282.8988	584.7513	1824.6901	771.7151	2195.352	2243.612	7804.8163	12492.5141	1066.2009	14327.2214	504.8501	382.7296	1671.5385	2361.0423	162.7337	1699.1291	633.846	3048.1749	654.0065	2714.4149	271.1625	66.7272	4072.8991	263.1267	4553.6929	6423.3695	1546.8321	3800.8099	814.7803	3130.7732	971.4832	4109.3329	5126.4197	3730.8921	1806.4194	918.2591	7087.45	2120.874	1236.9361	250.1108	980.5522	186.8185	153.0023	277.6185	50.7332	356.1227	284.9528	180.7328	1012.722	225.5658	114.2149	296.8883	195.1076	104.4853	178.4899	363.1051	335.8701	154.7087	1791.4463	422.4733	751.3983	270.9022	
PWY0-1261	5032.0803	792.0011	1674.861	1940.3826	2685.3991	2988.4747	2251.5455	7524.2225	2546.6924	1454.9506	5299.7037	3136.0237	1565.5132	892.7586	1506.7687	3638.2451	3478.9382	2892.3536	1386.4421	3054.8016	2027.5606	793.4515	907.1848	967.4025	1902.2097	2588.6963	5384.7824	1713.02	2682.7075	5680.9838	2877.9291	2764.0029	4274.911	4579.0609	906.5935	8550.0227	1331.5404	2365.1179	1904.6237	3316.2608	4340.3922	1140.2002	1689.6782	2393.9209	3037.4847	7384.6318	1538.7484	1857.8281	2157.9458	1030.5769	3343.4944	2745.2497	1362.2487	12081.2799	2477.0327	3543.6359	1673.2977	1364.8764	1536.4379	1552.34	1478.6667	857.6798	3677.2771	2953.3342	2390.8484	2177.1742	1407.2304	2362.9839	6679.6341	4967.4797	2901.2699	1959.0718	498.5233	249.6096	1232.8826	55.7441	1184.6198	591.908	282.9373	2545.2944	125.467	1541.4721	503.9755	725.113	289.7573	398.4747	757.8693	0	232.8029	1231.7423	3169.9704	738.7638	0	20.9744	1058.3765	3334.8846	5835.04	536.8582	0	4753.7685	641.5419	2689.9084	2014.6903	5428.5694	548.4662	8647.9495	4928.6287	2988.3686	4993.927	4557.3451	4552.5311	1961.4917	4369.4565	6406.8153	3824.8317	7533.9002	3922.5665	2986.5258	5947.4778	3983.4342	1783.759	4544.7378	7325.6306	4784.6348	3256.6636	9107.6669	6051.2921	6075.507	3738.2234	
PWY0-1277	0	0	0	0	0	0	0	14.2727	0	0	0	0	0	0	0	2.0853	0	2.9822	0	0	0	0	0	0	1.3972	0	0	3.2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.625	0	0	0	0	0	0	0	3.8766	0	4.1434	24.3434	0	0	0	0	0	0	0	7.9596	0	7.6691	0	0	0	0	0	0	0	2.8152	0	0	0	0	0	0	14.8926	3.5081	0	2.5508	0	0	0	0	0	0	17.429	0	0	13.9352	0	0	0	41.2409	1.1794	3.5245	0	0	0	0	1.1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6042	0	0	0	0	0	0	0	0	
